train,label,0,1,6,7,13,14,15,20,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1,37,0.0103069370652,0.0450585226726,0.0448459918776,0.0507121313415,0.0498568357399,0.0496016282509,0.043184525391,0.0450130858738,0.045430579052,0.0490944559855,0.0256720558565,0.0237669799132,0.0289738604747,0.0,0.00941884694665,0.00425305707529,0.0115095702015,0.0273170158782,0.0616557972445,0.0584435327797,0.0718030575997,0.0549785393721,0.0572495153206,0.0581240483898,0.0737294296976
1,35,0.0338311697118,0.0389359495659,0.038367038443,0.0415161169458,0.0431040073931,0.0424573295739,0.0386569041386,0.0389038740489,0.0391397893816,0.0540822363933,0.0385153182241,0.034170271559,0.0252267225187,0.0,0.0122373471283,0.01142367192,0.028535678095,0.0470494835037,0.0661697556206,0.0603740247662,0.0533234049693,0.0517701526448,0.0629818358784,0.0462028736794,0.0530250438967
1,37,0.0,0.0396181432842,0.039380725745,0.0443395550999,0.0437330844795,0.043702243114,0.038166718141,0.0394212986669,0.0396204409746,0.0318321366434,0.0199010046733,0.0215051936727,0.0474921227115,0.0254851162672,0.0277573678615,0.0230231222323,0.0194749687664,0.0195635835641,0.0530828359486,0.0577139599162,0.0834448757576,0.0543379916667,0.0412010817719,0.0653178120625,0.0808846169791
1,37,0.00576167099576,0.00115616543662,0.0,0.00347249953415,0.00647133506488,0.00515774675732,0.00146137779623,0.0012080303235,0.00099701395036,0.00721590492475,0.0362362239377,0.0388393338456,0.0775256314305,0.0512460730722,0.0502704284227,0.0407386323005,0.0596817266505,0.0382936521207,0.081486833744,0.101954722803,0.115716836515,0.0792341606959,0.046588906109,0.0661534532117,0.0831316403572
1,30,0.0374556817677,0.00232591700338,0.00230092789213,0.0,0.00900255383355,0.00919723875203,0.00817376770839,0.00226132095825,0.00222631316446,0.0305473831602,0.0831091261377,0.0738917358721,0.0905165973187,0.117398530026,0.103926719382,0.0567895737419,0.0141021226407,0.024574242699,0.0747761865761,0.0462749031594,0.0411785386962,0.075291491248,0.0500222563644,0.0275279100715,0.0171289618262
1,39,0.0303601326995,0.0465544999882,0.0457223054232,0.0493419394508,0.0504464493077,0.0489177013032,0.0458287882919,0.0467154679648,0.0467702099349,0.0574977065954,0.0354468894243,0.0330384154575,0.0222459534731,0.0,0.0104463845458,0.00596322083286,0.0182351282019,0.0392251551652,0.0577855535111,0.0502495068179,0.0484204869034,0.0490579908229,0.0600251248251,0.0475720148789,0.0541329741803
1,37,0.0,0.00224324749876,0.00170112419883,0.00807372147645,0.00876023942018,0.00756161213375,0.0011744222934,0.00249022811269,0.00287297517548,0.00768580233798,0.036699888969,0.0378913205341,0.0582999257779,0.0295603784925,0.0472340999654,0.047726075734,0.0627968896561,0.0353191584139,0.081864163887,0.111406378969,0.119602441849,0.0741388650367,0.0526777799566,0.0721074829361,0.0901117771755
1,36,0.064537863413,0.00913471166635,0.0087910547028,0.0105223938185,0.0146104740473,0.0134113490831,0.0112141031827,0.00967833934393,0.00984920659708,0.0520599129988,0.0620194920301,0.0678439071354,0.0365596584729,0.0,0.009850384289,0.00524593548717,0.0670588955514,0.0766404736312,0.0881387063145,0.0982437017961,0.0517314220049,0.0718960381167,0.08697441621,0.0357677440188,0.0382198160883
1,36,0.0552912241059,0.000287583145041,0.0,0.000937317743958,0.00529995889304,0.00476501386311,0.00260130018823,0.00049631407162,0.000368483655487,0.0390979168515,0.0777323712433,0.0697014607713,0.053077769937,0.0394419482807,0.0471270027338,0.034726526954,0.063435591475,0.0622535497383,0.0901911718992,0.0926373770463,0.0608971733394,0.0678460332956,0.0688238410551,0.0309237491069,0.0320393206064
